length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_eq,nb_underscore,nb_percent,nb_slash,nb_colon,nb_semicolumn,nb_space,nb_www,nb_com,http_in_path,https_token,ratio_digits_url,ratio_digits_host,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,nb_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,nb_extCSS,ratio_extRedirection,ratio_extErrors,login_form,external_favicon,links_in_tags,ratio_intMedia,ratio_extMedia,safe_anchor,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,label
33,25.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,0,0,0,1,0.0,0.0,0,0,0,2,0,1,0,1,2,1,7,7,0,13,13,0,10.0,10.0,0.0,0,0,0,0,2,1.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,127.0,3526.0,0.0,0,0,0,1
47,19.0,0,2,0,0,0,0,0,0,0.0,4,1,0,0,1,0,0,1,0.0,0.0,0,0,0,2,0,0,0,1,4,4,3,3,9,11,11,10,8.25,7.0,9.5,0,0,0,0,209,0.574162679,0.425837321,2,0.0,0.011235955,0,1,64.70588235,76.19047619,23.80952381,10.84337349,0,1,1,0,636.0,6668.0,6843.0,0,0,5,0
61,27.0,0,3,1,0,0,0,0,1,0.0,5,1,0,0,0,0,0,0,0.131147541,0.0,0,0,0,3,0,0,1,0,8,0,2,8,2,14,14,4,5.25,11.0,3.333333333,0,1,0,0,38,0.210526316,0.7894736840000001,3,0.7,0.666666667,0,1,0.0,20.0,80.0,26.66666667,0,1,1,0,374.0,7295.0,0.0,0,1,5,1
154,28.0,0,2,1,0,1,1,2,3,0.0,7,2,1,0,0,1,0,0,0.090909091,0.0,1,0,0,2,1,0,1,1,16,1,1,2,1,46,10,46,7.5625,7.333333333,7.615384615,0,0,0,0,7,0.0,1.0,0,0.0,0.571428571,0,1,0.0,0.0,0.0,0.0,0,1,0,0,381.0,8018.0,0.0,0,1,4,1
57,16.0,1,2,3,0,0,0,0,0,0.0,4,1,0,0,1,0,0,1,0.175438596,0.0,0,0,0,2,0,0,0,0,7,13,2,3,2,12,8,12,5.714285714,5.5,5.8,0,0,0,0,30,0.833333333,0.166666667,0,0.0,0.4,0,1,90.0,0.0,0.0,0.0,0,0,0,0,1774.0,9547.0,7050.0,0,0,6,0
46,15.0,0,2,0,0,0,0,0,0,0.0,4,1,0,0,1,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,4,4,3,3,4,17,7,17,7.75,5.0,10.5,0,1,0,0,55,0.472727273,0.527272727,0,0.137931034,0.0,0,1,56.0,0.0,0.0,0.0,0,0,1,0,207.0,5637.0,2.0,0,0,10,0
59,23.0,0,2,1,0,0,0,0,0,0.0,4,1,0,0,0,0,0,1,0.169491525,0.0,0,0,0,2,0,0,0,0,5,1,3,4,3,15,15,13,9.0,9.5,8.666666667000001,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,454.0,0.0,0,1,0,1
40,12.0,0,1,0,0,1,0,1,0,0.0,5,1,0,0,0,0,0,1,0.0,0.0,0,0,0,1,0,0,0,0,4,2,2,8,2,11,8,11,6.0,8.0,5.333333333,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,217.0,1975.0,0.0,0,1,0,1
92,31.0,0,2,7,0,0,0,0,0,0.0,4,1,0,0,1,0,0,1,0.0,0.0,0,0,0,2,0,0,0,1,10,4,3,3,3,23,23,10,7.1,13.0,5.625,1,0,0,0,116,0.7155172409999999,0.284482759,1,0.242424242,0.545454545,0,1,81.81818182,91.80327869,8.196721311000001,20.68965517,0,1,0,0,308.0,2613.0,788754.0,0,0,3,0
128,50.0,1,4,1,0,1,2,3,2,0.0,5,1,0,0,0,1,0,0,0.203125,0.0,0,1,0,3,1,0,0,0,13,4,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,51,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,100.0,0,1,1,0,25.0,3993.0,5707171.0,0,1,0,1
46,19.0,0,4,0,0,0,0,0,0,0.0,5,1,0,0,1,0,0,0,0.0,0.0,0,0,0,3,0,0,0,1,6,4,3,3,3,7,5,7,4.5,3.666666667,5.333333333,0,0,0,0,227,0.405286344,0.594713656,0,0.7111111109999999,0.059259259,0,0,90.47619048,80.0,20.0,12.58278146,0,1,0,0,197.0,6377.0,7962.0,0,1,5,0
36,20.0,0,2,0,0,0,0,0,0,0.0,4,1,0,0,1,0,0,1,0.0,0.0,0,0,0,2,0,0,0,3,4,3,3,3,3,12,12,4,5.5,7.5,3.5,0,0,0,0,27,0.8888888890000001,0.111111111,1,0.0,0.0,0,1,90.0,0.0,0.0,100.0,0,1,1,0,92.0,1734.0,0.0,0,1,3,1
34,15.0,0,1,0,0,0,0,0,0,0.0,5,1,0,0,0,0,0,1,0.0,0.0,0,0,0,1,0,0,0,0,3,0,3,11,3,11,11,6,6.666666667,11.0,4.5,0,0,0,0,5,0.4,0.6,1,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0,0,1123.0,1433.0,0.0,0,1,0,1
36,29.0,0,2,1,0,0,0,0,0,0.0,2,1,0,0,1,0,0,1,0.055555556,0.068965517,0,0,0,2,0,0,0,1,3,4,3,3,0,15,15,0,7.666666667,7.666666667,0.0,0,0,0,0,17,0.058823529,0.941176471,0,0.0,0.125,0,1,0.0,0.0,100.0,50.0,0,1,1,0,286.0,78.0,0.0,0,0,0,1
60,18.0,0,2,2,0,0,0,0,0,0.0,4,1,0,0,1,0,0,1,0.0,0.0,0,0,0,2,0,0,0,1,6,3,3,3,6,10,10,10,7.333333333,6.5,7.75,0,0,0,0,168,0.7857142859999999,0.214285714,0,0.166666667,0.166666667,0,1,10.0,0.0,100.0,68.75,0,1,0,0,2226.0,5809.0,228.0,0,0,7,0
62,15.0,0,1,1,0,0,0,0,0,0.0,7,1,0,0,0,0,0,1,0.0,0.0,0,0,0,1,1,0,0,2,7,0,2,11,2,11,11,10,6.428571429,11.0,5.666666667,3,0,0,0,4,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,0.0,0,1,0,0,208.0,4540.0,0.0,0,1,1,1
105,32.0,0,3,1,1,1,0,1,0,0.0,7,1,0,0,1,1,0,1,0.0,0.0,1,0,0,3,1,0,0,0,11,3,2,3,2,24,24,11,7.545454545,13.5,6.222222222,3,0,0,0,22,0.954545455,0.045454545,0,0.0,0.0,0,0,87.5,100.0,0.0,0.0,0,1,0,0,447.0,284.0,0.0,0,1,0,1
84,26.0,0,4,3,0,0,0,0,0,0.0,9,1,0,0,0,0,0,1,0.0,0.0,0,0,0,3,1,0,0,1,12,1,3,4,3,10,8,10,4.916666667,6.0,4.555555556,0,0,0,0,31,0.870967742,0.129032258,0,0.0,0.0,0,0,55.55555556,100.0,0.0,100.0,0,1,0,0,320.0,1872.0,7645052.0,0,1,1,1
62,22.0,0,3,3,0,0,0,0,0,0.0,3,1,0,0,1,0,0,1,0.0,0.0,0,0,0,3,1,0,0,1,7,4,3,3,4,10,7,10,6.428571429,5.333333333,7.25,0,0,0,0,45,0.933333333,0.066666667,0,0.333333333,0.0,0,0,88.88888889,0.0,0.0,0.0,0,1,0,0,376.0,5102.0,44165.0,0,0,4,0
129,52.70999999999913,1,5,1,0,1,2,3,2,0.0,5,1,0,0,1,1,0,1,0.170542636,0.0,0,1,0,3,1,0,0,1,13,8,2,3,2,17,13,17,7.846153846,7.5,8.142857142999999,0,0,0,0,4,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,100.0,0,1,0,0,14.0,4004.0,5828815.0,0,1,0,1
68,18.0,0,4,3,0,0,0,0,0,0.0,5,1,0,0,1,0,0,0,0.0,0.0,0,0,0,3,1,0,0,0,9,3,3,3,3,8,8,7,5.1111111110000005,5.5,5.0,0,0,0,0,109,0.798165138,0.201834862,0,0.0,0.0,0,1,10.0,0.0,100.0,88.88888889,0,0,0,0,570.0,7466.0,167663.0,0,0,4,0
38,29.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,0,1,0,0,0.0,0.0,0,0,0,2,0,0,0,0,2,0,11,11,0,13,13,0,12.0,12.0,0.0,0,0,0,0,1,1.0,0.0,0,0.0,0.0,0,0,0.0,100.0,0.0,0.0,0,1,0,0,256.0,2301.0,22884.0,0,1,3,1
47,18.0,0,1,0,0,0,0,0,0,0.0,5,1,0,0,0,0,0,1,0.0,0.0,0,0,0,1,0,0,0,1,4,2,2,15,2,15,15,11,8.5,15.0,6.333333333,0,0,0,0,747,0.981613892,0.018386108,1,0.111111111,0.055555556,0,1,63.63636364,0.0,100.0,33.33333333,0,1,1,0,433.0,3584.0,250391.0,0,0,5,0
62,12.0,0,1,0,0,1,1,2,0,0.0,4,1,0,0,0,0,0,0,0.0,0.0,1,0,0,1,0,0,0,0,6,1,6,9,6,9,9,8,7.5,9.0,7.2,0,0,0,0,747,0.99321267,0.00678733,0,0.5555555560000001,0.111111111,0,0,73.33333333,100.0,0.0,86.84210526,0,0,1,0,393.0,4812.0,287489.0,0,0,2,0
26,18.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,1,0,0,1,0.0,0.0,0,0,0,2,0,0,0,1,2,4,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,39,0.974358974,0.025641026,0,0.0,0.0,0,0,100.0,90.90909091,9.090909091,100.0,0,0,0,0,339.0,7696.0,698224.0,0,0,4,0
33,24.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,0,0,0,0,0.03030303,0.041666667,0,0,0,2,0,0,1,0,2,0,8,8,0,11,11,0,9.5,9.5,0.0,0,1,0,0,14,0.071428571,0.928571429,0,0.846153846,0.615384615,0,1,0.0,0.0,0.0,14.28571429,0,1,0,0,374.0,7295.0,0.0,0,1,5,1
18,9.0,0,1,0,0,0,0,0,0,0.0,3,1,0,0,0,0,0,1,0.0,0.0,0,0,0,1,0,0,0,1,1,1,6,6,0,6,6,0,6.0,6.0,0.0,0,0,0,0,300,0.993333333,0.0066666669999999,0,1.0,0.0,0,0,100.0,100.0,0.0,96.55172414,0,0,1,0,142.0,954.0,334510.0,0,0,2,0
70,14.0,0,2,3,0,0,0,0,0,0.0,4,1,0,0,0,0,0,1,0.0,0.0,0,0,0,2,0,0,0,2,7,0,3,10,3,10,10,10,7.571428571,10.0,7.166666667,0,0,0,0,2,1.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,100.0,0,1,0,0,103.0,-1.0,0.0,0,1,0,0
58,22.0,0,3,0,0,0,0,0,1,0.0,4,1,0,0,1,0,0,1,0.0,0.0,0,0,0,3,0,0,1,0,6,3,3,3,3,14,14,10,7.0,8.5,6.25,0,0,0,0,119,0.932773109,0.067226891,0,0.25,0.125,0,0,71.42857143,100.0,0.0,60.0,0,0,1,0,67.0,5047.0,379.0,0,0,5,0
123,46.0,1,5,0,0,1,2,3,2,0.0,4,1,0,0,1,1,0,0,0.1707317069999999,0.0,0,1,0,3,0,0,0,1,13,6,2,3,2,17,13,17,7.461538462,7.6,7.375,0,0,0,0,51,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,100.0,0,1,1,0,25.0,3992.0,5707171.0,0,1,0,1
52,17.0,0,2,0,0,0,0,0,0,0.0,6,1,0,0,1,1,0,1,0.0,0.0,0,0,0,2,0,0,0,3,6,6,3,3,3,10,10,10,6.166666667,6.5,6.0,0,0,0,0,84,0.952380952,0.047619048,0,0.0,0.25,0,0,87.5,83.33333333,16.66666667,71.42857143,0,0,0,0,0.0,8756.0,19882.0,0,0,6,0
18,11.0,0,1,0,0,0,0,0,0,0.0,2,1,0,0,0,0,0,1,0.0,0.0,0,0,0,1,0,1,0,0,1,0,8,8,0,8,8,0,8.0,8.0,0.0,0,0,0,0,184,0.967391304,0.032608696,0,0.5,0.0,0,0,80.0,93.75,6.25,77.77777778,0,1,1,0,218.0,4174.0,0.0,0,0,3,0
41,10.0,0,1,2,0,0,0,0,0,0.0,7,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,1,6,0,3,6,3,6,6,4,3.666666667,6.0,3.2,0,0,0,0,9,1.0,0.0,0,0.0,0.0,0,0,0.0,100.0,0.0,100.0,0,1,0,0,85.0,3567.0,0.0,0,1,0,1
22,15.0,0,2,1,0,0,0,0,0,0.0,2,1,0,0,0,0,0,1,0.0,0.0,0,0,0,2,0,0,0,0,3,0,2,2,0,4,4,0,3.0,3.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,564.0,-1.0,0.0,0,1,2,1
126,50.0,1,4,1,0,1,2,3,2,0.0,5,1,0,0,0,1,0,0,0.111111111,0.0,0,1,0,3,1,0,0,0,12,6,2,3,2,17,13,17,8.25,8.4,8.142857142999999,0,0,0,0,51,1.0,0.0,0,0.0,0.0,0,0,100.0,100.0,0.0,100.0,0,1,1,0,25.0,3993.0,5707171.0,0,1,0,1
64,21.0,0,2,2,0,0,0,0,0,0.0,5,1,0,0,0,0,0,0,0.0,0.0,0,0,0,2,1,0,0,1,7,1,3,6,3,10,10,10,6.571428571,8.0,6.0,1,1,0,0,127,0.905511811,0.094488189,1,0.083333333,0.0,0,1,70.0,100.0,0.0,62.5,0,1,1,0,2975.0,8347.0,1.0,0,1,10,0
86,27.0,1,3,0,0,0,0,0,0,0.0,4,1,0,0,1,0,0,0,0.290697674,0.0,0,0,0,3,0,0,0,0,5,5,3,3,3,32,19,32,14.0,11.0,16.0,0,0,0,0,81,0.851851852,0.148148148,1,0.333333333,0.166666667,1,1,75.0,100.0,0.0,86.04651163,0,1,0,0,214.0,152.0,5008870.0,0,1,0,1
54,18.0,0,2,1,0,0,0,0,0,0.0,4,1,0,0,0,0,0,1,0.185185185,0.0,0,0,0,2,0,1,0,0,5,1,3,4,3,13,10,13,8.0,7.0,8.666666667000001,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,2541.0,0.0,0,1,3,1
30,21.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,1,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,2,3,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,63,0.936507937,0.063492063,0,0.25,0.0,0,0,77.77777778,100.0,0.0,77.77777778,0,0,1,0,261.0,2661.0,0.0,0,0,2,0
263,17.0,1,3,8,0,1,3,4,0,3.709999999999127,3,1,2,1,0,0,0,0,0.286219081,0.0,0,0,0,3,0,0,0,0,24,6,2,4,2,17,8,17,6.527777778,6.0,6.558823529,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,158.0,9338.0,21.0,0,0,5,1
70,18.0,0,2,4,0,0,0,0,0,0.0,5,1,0,0,1,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,8,6,2,3,2,10,10,9,6.25,6.5,6.166666667,0,0,0,0,154,0.961038961,0.038961039,0,0.333333333,0.0,0,0,100.0,95.45454545,4.545454545,82.14285714,0,1,1,0,193.0,5651.0,11369.0,0,0,5,0
96,20.0,0,1,7,0,0,0,0,0,0.0,7,1,0,0,0,0,0,1,0.104166667,0.0,0,0,0,1,0,0,0,0,12,1,2,16,2,16,16,10,6.083333333,16.0,5.181818182,0,0,0,0,158,0.101265823,0.898734177,2,0.0845070419999999,0.007042254,0,1,60.0,0.934579439,99.06542056,79.41176471,0,1,1,0,276.0,3376.0,1654335.0,0,0,5,0
25,16.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,1,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,278,0.974820144,0.025179856,0,0.571428571,0.142857143,1,0,100.0,99.09090909,0.909090909,37.5,0,0,1,1,58.0,6831.0,0.0,0,0,2,0
58,16.0,0,2,0,0,0,0,0,2,0.0,4,1,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,6,1,2,2,4,10,9,10,6.833333333,5.5,7.5,0,1,0,0,549,0.947176685,0.052823315,0,0.344827586,0.068965517,0,0,100.0,100.0,0.0,65.06024096,0,0,1,0,902.0,7133.0,12.0,0,0,7,0
51,24.0,0,3,0,0,0,0,0,0,0.0,4,1,0,0,1,0,0,1,0.117647059,0.0,0,0,0,3,0,0,0,2,5,4,3,3,3,16,16,8,7.2,9.5,5.666666667,0,0,0,0,80,0.575,0.425,0,0.352941176,0.205882353,0,1,15.38461538,50.0,50.0,33.33333333,0,1,1,0,103.0,6106.0,737.0,0,1,6,0
22,13.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,1,0,0,0,0.0,0.0,0,0,0,2,0,1,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,234,0.645299145,0.354700855,0,0.048192771,0.048192771,0,0,66.66666667,51.2195122,48.7804878,18.42105263,0,1,1,1,0.0,-1.0,2070017.0,0,0,3,0
37,18.0,0,2,1,0,0,0,0,0,0.0,3,1,0,0,1,0,0,1,0.0,0.0,0,0,0,2,0,0,0,1,4,3,3,3,3,10,10,7,5.75,6.5,5.0,0,0,0,0,139,0.8057553959999999,0.194244604,2,0.074074074,0.037037037,0,1,84.61538462,12.5,87.5,44.44444444,0,0,0,0,676.0,6263.0,6627.0,0,0,6,0
68,19.0,0,2,6,0,0,0,0,0,0.0,5,1,0,0,1,0,0,1,0.0,0.0,1,0,0,2,0,0,0,2,10,6,2,3,2,12,12,9,4.8,7.5,4.125,0,0,0,0,132,0.659090909,0.340909091,0,0.044444444,0.1555555559999999,0,1,44.44444444,54.76190476,45.23809524,98.48484848,0,1,1,0,177.0,3841.0,435135.0,0,1,6,0
61,18.0,0,2,3,0,0,0,0,0,0.0,4,1,0,0,1,1,0,1,0.0,0.0,1,0,0,2,0,0,0,1,7,4,3,3,5,10,10,7,6.285714286,6.5,6.2,0,0,0,0,94,0.936170213,0.063829787,1,0.0,0.0,0,1,92.85714286,100.0,0.0,70.0,0,1,0,0,990.0,4487.0,2870.0,0,0,5,0
56,24.0,0,2,2,0,0,0,0,0,0.0,4,1,0,0,1,0,0,1,0.0,0.0,0,0,0,2,1,0,0,1,6,3,3,3,4,16,16,7,6.666666667,9.5,5.25,0,0,0,0,11,0.818181818,0.181818182,0,0.0,0.0,0,0,60.0,0.0,0.0,100.0,0,1,0,0,240.0,4508.0,0.0,0,1,2,0
263,20.0,1,5,0,0,1,2,3,1,0.0,10,1,0,0,1,1,0,1,0.319391635,0.0,1,0,0,3,0,0,0,1,20,15,2,3,2,64,12,64,11.65,7.5,12.11111111,3,0,0,0,74,0.445945946,0.554054054,5,0.073170732,0.0,1,1,12.5,0.0,100.0,17.39130435,0,1,1,0,285.0,4097.0,0.0,0,1,3,1
61,21.0,0,3,3,0,1,0,1,0,0.0,3,1,0,0,1,0,0,0,0.098360656,0.0,0,0,0,3,0,0,0,1,9,6,1,3,1,13,13,8,4.555555556,8.0,3.571428571,0,0,0,0,283,0.8975265020000001,0.102473498,1,0.7241379309999999,0.0,0,1,90.47619048,100.0,0.0,61.40350877,0,1,1,0,1697.0,2320.0,35081.0,0,0,5,0
76,12.0,0,4,2,0,0,0,0,1,0.0,6,1,0,0,0,0,0,1,0.039473684,0.0,0,0,0,3,1,0,0,0,10,1,2,6,2,11,6,11,5.4,6.0,5.333333333,2,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,349.0,5495.0,8277873.0,0,1,1,1
37,29.0,0,2,1,0,0,0,0,0,0.0,3,1,0,0,1,0,0,1,0.0,0.0,0,0,0,2,1,0,0,1,3,3,3,3,0,13,13,0,7.666666667,7.666666667,0.0,0,0,0,0,5,0.0,1.0,0,0.4,0.2,0,0,0.0,0.0,100.0,0.0,0,1,0,0,268.0,97.0,0.0,0,1,0,1
27,19.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,0,0,0,1,0.0,0.0,0,0,0,2,0,0,1,0,2,0,6,6,0,8,8,0,7.0,7.0,0.0,0,1,0,0,178,0.404494382,0.595505618,3,0.405660377,0.103773585,1,1,0.0,0.0,100.0,55.88235294,0,1,1,0,371.0,7298.0,0.0,0,0,5,0
29,21.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,1,0,0,1,0.0,0.0,0,0,0,2,0,0,0,0,2,3,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,19,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,100.0,0,1,1,0,266.0,6673.0,3022834.0,0,0,2,0
33,24.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,1,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,2,5,3,3,0,16,16,0,9.5,9.5,0.0,0,0,0,0,12,0.333333333,0.666666667,0,0.0,0.0,0,0,11.11111111,0.0,0.0,100.0,0,0,0,0,928.0,-1.0,784246.0,0,0,1,0
37,23.0,0,3,0,0,0,0,0,0,0.0,4,1,0,0,1,0,0,1,0.0,0.0,0,0,0,3,0,0,0,0,4,5,3,3,5,7,7,5,5.25,5.333333333,5.0,0,0,1,0,31,0.032258065,0.967741935,0,0.1,0.033333333,0,0,0.0,0.0,100.0,0.0,0,0,0,0,317.0,-1.0,0.0,0,1,0,1
101,25.0,0,3,1,0,0,0,0,0,0.0,9,1,0,0,1,0,0,1,0.0,0.0,0,0,0,3,1,0,0,0,11,5,2,3,2,17,17,14,7.272727272999999,10.0,6.666666667,3,0,0,0,13,0.7692307690000001,0.230769231,1,0.0,0.0,0,1,80.0,0.0,0.0,100.0,0,0,0,0,42.0,1419.0,0.0,0,1,0,1
48,17.0,0,1,1,0,0,0,0,0,0.0,6,1,0,0,0,0,0,1,0.0,0.0,0,0,0,1,1,0,0,1,6,0,2,13,2,13,13,7,5.333333333,13.0,3.8,3,0,0,0,3,0.666666667,0.333333333,0,0.0,0.0,0,0,0.0,0.0,100.0,0.0,0,1,0,0,119.0,4629.0,0.0,0,1,2,1
38,17.0,0,2,0,0,0,0,0,0,0.0,4,1,0,0,1,0,0,1,0.0,0.0,0,0,0,2,0,0,0,1,4,3,3,3,6,9,9,6,6.0,6.0,6.0,0,0,0,0,398,0.8266331659999999,0.173366834,0,0.028985507,0.0,0,0,90.47619048,100.0,0.0,1.470588235,0,0,0,0,312.0,9184.0,316.0,0,0,5,0
88,14.0,1,2,5,0,0,0,0,0,0.0,6,1,0,0,1,1,0,0,0.090909091,0.0,1,0,0,2,0,0,0,0,11,7,2,3,2,11,6,11,6.0,4.5,6.333333333,0,1,0,0,293,0.924914676,0.075085324,0,0.181818182,0.045454545,0,0,0.0,0.0,0.0,4.347826087,0,0,0,0,1559.0,9397.0,15.0,0,0,9,0
61,23.0,0,3,0,0,0,0,0,2,0.0,4,1,0,0,1,0,0,1,0.0,0.0,0,0,0,3,0,0,0,1,7,3,3,3,3,15,15,9,6.285714286,9.0,5.2,0,0,0,0,142,0.929577465,0.070422535,0,0.1,0.3,0,1,30.0,100.0,0.0,50.0,0,1,0,0,494.0,5350.0,55182.0,0,0,4,0
40,22.0,0,2,0,0,0,0,0,0,0.0,3,1,0,0,1,0,0,1,0.0,0.0,0,0,0,2,0,0,0,1,3,3,3,3,10,14,14,10,9.0,8.5,10.0,0,0,0,0,193,0.994818653,0.005181347,0,0.0,0.0,0,0,100.0,100.0,0.0,93.75,0,1,1,0,449.0,7587.0,988.0,0,0,5,0
29,20.0,0,3,0,0,0,0,0,0,0.0,3,1,0,0,1,0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,280,0.971428571,0.028571429,0,0.625,0.125,0,0,100.0,97.26027397,2.739726027,57.14285714,0,0,0,0,0.0,-1.0,15044.0,0,0,5,0
18,8.0,0,1,0,0,0,0,0,0,0.0,3,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,1,0,0,1,0,5,5,0,5,5,0,5.0,5.0,0.0,0,0,0,0,45,0.8222222220000001,0.177777778,2,0.125,0.0,1,1,66.66666667,100.0,0.0,100.0,0,0,0,0,0.0,5819.0,9390428.02999997,0,0,3,0
64,12.0,0,1,4,0,0,0,0,0,0.0,4,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,1,0,7,3,2,8,2,10,8,10,6.571428571,8.0,6.333333333,0,0,0,0,99,0.505050505,0.494949495,0,0.12244898,0.142857143,0,1,8.695652174,75.0,25.0,23.07692308,0,1,0,0,2320.0,5349.0,10753.0,0,0,5,0
34,26.0,0,3,0,0,0,0,0,0,0.0,3,1,0,0,1,0,0,1,0.0,0.0,0,0,0,3,0,0,0,0,2,4,3,3,0,15,15,0,9.0,9.0,0.0,0,0,0,0,39,0.923076923,0.076923077,0,0.333333333,0.0,0,0,92.30769231,100.0,0.0,60.0,0,1,0,0,0.0,-1.0,0.0,0,0,1,0
59,20.0,0,3,0,0,1,0,1,0,0.0,5,1,0,0,1,0,0,0,0.0,0.0,0,0,0,3,0,0,0,0,8,3,3,3,3,12,12,5,5.0,7.5,4.166666667,0,0,0,0,226,0.977876106,0.022123894,0,0.0,0.0,0,0,95.65217391,92.85714286,7.142857143,50.0,0,1,1,0,592.0,3060.0,4458295.0,0,0,2,0
95,52.70999999999913,0,7,1,0,0,0,0,0,0.0,4,1,0,0,0,0,0,1,0.010526316,0.017857143,0,0,0,3,1,0,0,0,10,2,3,3,3,20,11,20,7.5,6.571428571,9.666666667,0,0,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,340.0,-1.0,0.0,0,1,0,1
127,50.0,1,4,1,0,1,2,3,2,0.0,4,1,0,0,0,1,0,0,0.125984252,0.0,0,1,0,3,1,0,0,1,13,4,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,4,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0.0,100.0,0,1,0,0,15.0,4003.0,5816617.0,0,1,0,1
19,9.0,0,1,0,0,0,0,0,0,0.0,4,1,0,0,0,0,0,1,0.0,0.0,0,0,0,1,0,0,0,1,2,0,1,6,1,6,6,1,3.5,6.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,188.0,1638.0,0.0,0,1,0,1
58,18.0,0,2,0,0,1,0,1,1,0.0,4,1,0,0,0,0,0,1,0.0,0.0,0,0,0,2,0,0,1,1,6,0,3,14,3,14,14,7,6.833333333,14.0,5.4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,355.0,2931.0,0.0,0,1,1,1
47,21.0,0,2,0,0,0,0,0,0,0.0,4,1,0,0,0,0,0,1,0.0,0.0,0,0,0,2,0,0,1,1,4,1,6,6,7,10,10,10,8.25,8.0,8.5,0,0,0,0,129,0.689922481,0.310077519,2,0.025,0.025,0,1,47.36842105,5.0,95.0,92.75362319,0,1,0,0,133.0,7616.0,2190.0,0,0,5,0
